step,res,loss
237,32,0.28661495447158813
238,16,0.413825124502182
239,32,0.3534548282623291
240,16,0.34684714674949646
241,32,0.29962217807769775
242,16,0.3918355405330658
243,32,0.3479252755641937
244,16,0.4953208863735199
245,32,0.2650611996650696
246,16,0.41927677392959595
247,32,0.34818220138549805
248,16,0.40709054470062256
249,32,0.3443090319633484
250,16,0.3948952555656433
251,32,0.5648815035820007
252,16,0.4189126491546631
253,32,0.4344106614589691
254,16,0.4083922505378723
255,32,0.3465791642665863
256,16,0.3959001898765564
257,32,0.31676873564720154
258,16,0.37440094351768494
259,32,0.44787245988845825
260,16,0.3344752788543701
261,32,0.4634014070034027
262,16,0.32387563586235046
263,32,0.2881198823451996
264,16,0.3641934096813202
265,32,0.342721164226532
266,16,0.4198448657989502
267,32,0.3950490355491638
268,16,0.4090877175331116
269,32,0.24715982377529144
270,16,0.36804455518722534
271,32,0.41025638580322266
272,16,0.3458126187324524
273,32,0.3282562494277954
274,16,0.32308393716812134
275,32,0.3307708203792572
276,16,0.41884398460388184
277,32,0.42293137311935425
278,16,0.37244296073913574
279,32,0.33255282044410706
280,16,0.3306511640548706
281,32,0.30463138222694397
282,16,0.4233108460903168
283,32,0.3023424446582794
284,16,0.34262317419052124
285,32,0.2851497530937195
286,16,0.3387551009654999
287,32,0.260587215423584
288,16,0.39714011549949646
289,32,0.2697579562664032
290,16,0.4194566607475281
291,32,0.2920991778373718
292,16,0.40152284502983093
293,32,0.37390679121017456
294,16,0.42589783668518066
295,32,0.3285636603832245
296,16,0.3258081078529358
297,32,0.4305300712585449
298,16,0.3705024719238281
299,32,0.34292590618133545
300,16,0.37680765986442566
301,32,0.425067663192749
302,16,0.3925962448120117
303,32,0.23209141194820404
304,16,0.31433215737342834
305,32,0.34195682406425476
306,16,0.2964093089103699
307,32,0.32743677496910095
308,16,0.3622627258300781
309,32,0.258882999420166
310,16,0.32984691858291626
311,32,0.2885497808456421
312,16,0.4125494360923767
313,32,0.2812604308128357
314,16,0.3507278561592102
315,32,0.3557942807674408
316,16,0.36832475662231445
317,32,0.2750674784183502
318,16,0.4153990149497986
319,32,0.3501598834991455
320,16,0.33202725648880005
321,32,0.3230537176132202
322,16,0.3832521438598633
323,32,0.4794502258300781
324,16,0.2950426936149597
325,32,0.21987152099609375
326,16,0.3461669683456421
327,32,0.2619718909263611
328,16,0.3627218008041382
329,32,0.2760107219219208
330,16,0.3163752555847168
331,32,0.34121307730674744
332,16,0.44680255651474
333,32,0.298848956823349
334,16,0.36203980445861816
335,32,0.33445852994918823
336,16,0.3531687259674072
337,32,0.27373722195625305
338,16,0.3525521755218506
339,32,0.3007369041442871
340,16,0.3467037081718445
341,32,0.3101236820220947
342,16,0.3455558717250824
343,32,0.32565993070602417
344,16,0.33731609582901
345,32,0.28467315435409546
346,16,0.31608498096466064
347,32,0.24968211352825165
348,16,0.38466906547546387
349,32,0.28721046447753906
350,16,0.3687594532966614
351,32,0.37629780173301697
352,16,0.3847293257713318
353,32,0.3195130527019501
354,16,0.3426327705383301
355,32,0.2514907121658325
356,16,0.3342651128768921
357,32,0.2933182418346405
358,16,0.3274317681789398
359,32,0.30308446288108826
360,16,0.35345658659935
361,32,0.37103843688964844
362,16,0.3503665626049042
363,32,0.4518352150917053
364,16,0.4168635308742523
365,32,0.2506171464920044
366,16,0.2884019911289215
367,32,0.31168878078460693
368,16,0.32127201557159424
369,32,0.3240234851837158
370,16,0.29007744789123535
371,32,0.1859995573759079
372,16,0.36616629362106323
373,32,0.2710973918437958
374,16,0.34164559841156006
375,32,0.24670907855033875
376,16,0.342707097530365
377,32,0.4307336211204529
378,16,0.3561522364616394
379,32,0.3521541953086853
380,16,0.34628957509994507
381,32,0.295721173286438
382,16,0.3829387128353119
383,32,0.33619266748428345
384,16,0.38855910301208496
385,32,0.23253294825553894
386,16,0.3432851731777191
387,32,0.27610886096954346
388,16,0.3909132182598114
389,32,0.29754358530044556
390,16,0.4212800860404968
391,32,0.28315311670303345
392,16,0.3827432096004486
393,32,0.3030533790588379
394,16,0.36608320474624634
395,32,0.2963447570800781
396,16,0.334113210439682
397,32,0.39996445178985596
398,16,0.33938416838645935
399,32,0.29110631346702576
400,16,0.2989140748977661
401,32,0.32886940240859985
402,16,0.4026915431022644
403,32,0.42969417572021484
404,16,0.3322938084602356
405,32,0.34007924795150757
406,16,0.302631676197052
407,32,0.35760411620140076
408,16,0.3292796015739441
409,32,0.4310232996940613
410,16,0.3200886845588684
411,32,0.3708537518978119
412,16,0.3491513431072235
413,32,0.20516425371170044
414,16,0.35897740721702576
415,32,0.35933196544647217
416,16,0.3175315260887146
417,32,0.20358368754386902
418,16,0.3703436851501465
419,32,0.2966881990432739
420,16,0.3834798038005829
421,32,0.26893067359924316
422,16,0.3466901183128357
423,32,0.34751853346824646
424,16,0.349831223487854
425,32,0.36895453929901123
426,16,0.3727308511734009
427,32,0.32453709840774536
428,16,0.35621377825737
429,32,0.22791644930839539
430,16,0.318227082490921
431,32,0.2548472285270691
432,16,0.26829200983047485
433,32,0.3532227873802185
434,16,0.33857616782188416
435,32,0.26487287878990173
436,16,0.34713122248649597
437,32,0.20897726714611053
438,16,0.27189671993255615
439,32,0.2558470368385315
440,16,0.3406270444393158
441,32,0.2331126183271408
442,16,0.3691388964653015
443,32,0.23641079664230347
444,16,0.31808599829673767
445,32,0.30633240938186646
446,16,0.3531617522239685
447,32,0.20686952769756317
448,16,0.3165055513381958
449,32,0.20553140342235565
450,16,0.36565256118774414
451,32,0.35612595081329346
452,16,0.33788248896598816
453,32,0.28471314907073975
454,16,0.3084152340888977
455,32,0.3800395727157593
456,16,0.28056299686431885
457,32,0.17186622321605682
458,16,0.286906361579895
459,32,0.3228651285171509
460,16,0.3728567957878113
461,32,0.3414505124092102
462,16,0.2770576477050781
463,32,0.2561965584754944
464,16,0.3767513036727905
465,32,0.25885969400405884
466,16,0.3125174343585968
467,32,0.29990971088409424
468,16,0.32805711030960083
469,32,0.2976618707180023
470,16,0.2696808874607086
471,32,0.23768942058086395
472,16,0.3080781400203705
473,32,0.3318101763725281
474,16,0.30064380168914795
475,32,0.42535603046417236
476,16,0.33015868067741394
477,32,0.3498658537864685
478,16,0.3440726697444916
479,32,0.22793875634670258
480,16,0.2959062457084656
481,32,0.257237046957016
482,16,0.3652343153953552
483,32,0.31035423278808594
484,16,0.33972200751304626
485,32,0.2571811079978943
486,16,0.35390135645866394
487,32,0.29923152923583984
488,16,0.3282407224178314
489,32,0.34372633695602417
490,16,0.31964111328125
491,32,0.18437910079956055
492,16,0.357517808675766
493,32,0.19867083430290222
494,16,0.2994517683982849
495,32,0.2611972689628601
496,16,0.2786107361316681
497,32,0.24503198266029358
498,16,0.3441263437271118
499,32,0.16438576579093933
500,16,0.35704272985458374
501,32,0.27037662267684937
502,16,0.3068723678588867
503,32,0.22734349966049194
504,16,0.27740389108657837
505,32,0.4371490180492401
506,16,0.2866635322570801
507,32,0.30365902185440063
508,16,0.3267606496810913
509,32,0.26213496923446655
510,16,0.34205755591392517
511,32,0.31024569272994995
512,16,0.34949976205825806
513,32,0.3367502689361572
514,16,0.32632526755332947
515,32,0.3251587450504303
516,16,0.31404316425323486
517,32,0.28235143423080444
518,16,0.3357618749141693
519,32,0.25777947902679443
520,16,0.35168570280075073
521,32,0.13602754473686218
522,16,0.3527485728263855
523,32,0.29422998428344727
524,16,0.3271194398403168
525,32,0.23107092082500458
526,16,0.2994234561920166
527,32,0.3748404383659363
528,16,0.28203505277633667
529,32,0.14714741706848145
530,16,0.27983927726745605
531,32,0.33241814374923706
532,16,0.35790905356407166
533,32,0.2683008909225464
534,16,0.3490637242794037
535,32,0.31215333938598633
536,16,0.31457197666168213
537,32,0.2622687816619873
538,16,0.28663408756256104
539,32,0.3137836158275604
540,16,0.27335697412490845
541,32,0.25233954191207886
542,16,0.34224843978881836
543,32,0.1544189751148224
544,16,0.3220779299736023
545,32,0.3313319683074951
546,16,0.2991551160812378
547,32,0.25797224044799805
548,16,0.3268970251083374
549,32,0.24724134802818298
550,16,0.3025842308998108
551,32,0.2615770697593689
552,16,0.3024473190307617
553,32,0.20626936852931976
554,16,0.33130279183387756
555,32,0.38661453127861023
556,16,0.3171868920326233
557,32,0.2868996262550354
558,16,0.3494567573070526
559,32,0.27002596855163574
560,16,0.3805283010005951
561,32,0.25971174240112305
562,16,0.35426926612854004
563,32,0.2602428197860718
564,16,0.40365713834762573
565,32,0.29555439949035645
566,16,0.35410064458847046
567,32,0.44118136167526245
568,16,0.31133946776390076
569,32,0.299837589263916
570,16,0.320558100938797
571,32,0.18755647540092468
572,16,0.3709737956523895
573,32,0.32160526514053345
574,16,0.34499406814575195
575,32,0.30762797594070435
576,16,0.3934929370880127
577,32,0.3002244830131531
578,16,0.3483010232448578
579,32,0.20246654748916626
580,16,0.3137756586074829
581,32,0.3914864659309387
582,16,0.30387449264526367
583,32,0.19880807399749756
584,16,0.39209651947021484
585,32,0.30294564366340637
586,16,0.33395013213157654
587,32,0.2791104018688202
588,16,0.3036190867424011
589,32,0.2889912724494934
590,16,0.2981797158718109
591,32,0.27176761627197266
592,16,0.3029540777206421
593,32,0.38226303458213806
594,16,0.3481851816177368
595,32,0.2341042011976242
596,16,0.29093047976493835
597,32,0.2835348844528198
598,16,0.28158465027809143
599,32,0.3001064658164978
600,16,0.28241726756095886
601,32,0.20351895689964294
602,16,0.2868410050868988
603,32,0.17465874552726746
604,16,0.35198530554771423
605,32,0.34689080715179443
606,16,0.314552366733551
607,32,0.22560200095176697
608,16,0.3561038374900818
609,32,0.19847062230110168
610,16,0.3397645354270935
611,32,0.22713148593902588
612,16,0.27325665950775146
613,32,0.2149381935596466
614,16,0.3158998191356659
615,32,0.20435726642608643
616,16,0.33247920870780945
617,32,0.34412631392478943
618,16,0.3172886073589325
619,32,0.3480631709098816
620,16,0.31453919410705566
621,32,0.2031029462814331
622,16,0.34218764305114746
623,32,0.2700900435447693
624,16,0.3141637146472931
625,32,0.24677471816539764
626,16,0.38037607073783875
627,32,0.31691500544548035
628,16,0.3009432256221771
629,32,0.2793577313423157
630,16,0.2651839852333069
631,32,0.20957881212234497
632,16,0.3079424202442169
633,32,0.1653599888086319
634,16,0.3415091633796692
635,32,0.2324950397014618
636,16,0.3036261796951294
637,32,0.17364053428173065
638,16,0.29313987493515015
639,32,0.24719196557998657
640,16,0.2969266176223755
641,32,0.2405841201543808
642,16,0.2995104491710663
643,32,0.2209649533033371
644,16,0.3554387092590332
645,32,0.20772051811218262
646,16,0.3384377360343933
647,32,0.2662762999534607
648,16,0.3129347562789917
649,32,0.23964868485927582
650,16,0.3284454047679901
651,32,0.24583908915519714
652,16,0.32812899351119995
653,32,0.29605045914649963
654,16,0.33881697058677673
655,32,0.22892868518829346
656,16,0.28644174337387085
657,32,0.26940473914146423
658,16,0.28567683696746826
659,32,0.22049669921398163
660,16,0.31090545654296875
661,32,0.23621347546577454
662,16,0.2640817165374756
663,32,0.2955527603626251
664,16,0.2780960500240326
665,32,0.33313360810279846
666,16,0.2992023229598999
667,32,0.19580046832561493
668,16,0.28536975383758545
669,32,0.1990661323070526
670,16,0.32125821709632874
671,32,0.3094322681427002
672,16,0.3385208547115326
673,32,0.267556369304657
674,16,0.31297826766967773
675,32,0.2125694453716278
676,16,0.2693372368812561
677,32,0.29875895380973816
678,16,0.25768306851387024
679,32,0.1592770665884018
680,16,0.2704755663871765
681,32,0.26599928736686707
682,16,0.2819727063179016
683,32,0.22002002596855164
684,16,0.27173835039138794
685,32,0.22164472937583923
686,16,0.3380090594291687
687,32,0.20625078678131104
688,16,0.347780704498291
689,32,0.18890604376792908
690,16,0.3324623107910156
691,32,0.16487529873847961
692,16,0.2912994623184204
693,32,0.20662479102611542
694,16,0.3396787643432617
695,32,0.22261309623718262
696,16,0.28228136897087097
697,32,0.1986905038356781
698,16,0.3550405204296112
699,32,0.20977553725242615
700,16,0.3709530234336853
701,32,0.1865261197090149
702,16,0.26813262701034546
703,32,0.1730072945356369
704,16,0.2880432605743408
705,32,0.13573996722698212
706,16,0.3557050824165344
707,32,0.1683160364627838
708,16,0.30905255675315857
709,32,0.19220606982707977
710,16,0.28960132598876953
711,32,0.2310648262500763
712,16,0.24412314593791962
713,32,0.27316272258758545
714,16,0.3215862512588501
715,32,0.29693353176116943
716,16,0.3019772469997406
717,32,0.19956353306770325
718,16,0.3560086190700531
719,32,0.2883133888244629
720,16,0.3082039952278137
721,32,0.2903323173522949
722,16,0.2553574740886688
723,32,0.19440804421901703
724,16,0.30262649059295654
725,32,0.2320927381515503
726,16,0.28399479389190674
727,32,0.2816084623336792
728,16,0.30774039030075073
729,32,0.2269304245710373
730,16,0.29408103227615356
731,32,0.20793330669403076
732,16,0.3174206018447876
733,32,0.22359821200370789
734,16,0.28077542781829834
735,32,0.1992460936307907
736,16,0.36975932121276855
737,32,0.2596021890640259
738,16,0.26333990693092346
739,32,0.1586976796388626
740,16,0.2937967777252197
741,32,0.19267110526561737
742,16,0.2932230234146118
743,32,0.1987113207578659
744,16,0.262004554271698
745,32,0.2932102382183075
746,16,0.30018746852874756
747,32,0.18374626338481903
748,16,0.331295907497406
749,32,0.3855181634426117
750,16,0.33899617195129395
751,32,0.2123187780380249
752,16,0.2792339324951172
753,32,0.3915327489376068
754,16,0.2767365574836731
755,32,0.253508597612381
756,16,0.28965699672698975
757,32,0.2198258638381958
758,16,0.3529583215713501
759,32,0.24558699131011963
760,16,0.3291393518447876
761,32,0.2583877146244049
762,16,0.2953692674636841
763,32,0.20286628603935242
764,16,0.28731024265289307
765,32,0.24031111598014832
766,16,0.3126925230026245
767,32,0.2657671868801117
768,16,0.3110833764076233
769,32,0.1633567065000534
770,16,0.3533157706260681
771,32,0.12859505414962769
772,16,0.28532838821411133
773,32,0.20135018229484558
774,16,0.3981344699859619
775,32,0.27991968393325806
776,16,0.26449185609817505
777,32,0.19414347410202026
778,16,0.2878773808479309
779,32,0.2526577115058899
780,16,0.23117968440055847
781,32,0.14848604798316956
782,16,0.28026843070983887
783,32,0.24066412448883057
784,16,0.3081059753894806
785,32,0.3168739974498749
786,16,0.2809826135635376
787,32,0.3302232325077057
788,16,0.34535297751426697
789,32,0.2390497624874115
790,16,0.29666537046432495
791,32,0.21952669322490692
792,16,0.28947675228118896
793,32,0.20216408371925354
794,16,0.33024269342422485
795,32,0.3269209563732147
796,16,0.3019106984138489
797,32,0.22823688387870789
798,16,0.28691941499710083
799,32,0.2573559880256653
800,16,0.31553125381469727
801,32,0.19860248267650604
802,16,0.28965938091278076
803,32,0.2046148180961609
804,16,0.3119959533214569
805,32,0.37741535902023315
806,16,0.3218115568161011
807,32,0.258784681558609
808,16,0.3104172646999359
809,32,0.25501009821891785
810,16,0.3107237219810486
811,32,0.22270843386650085
812,16,0.2928711175918579
813,32,0.22230073809623718
814,16,0.3020997643470764
815,32,0.30414366722106934
816,16,0.25546392798423767
817,32,0.2042042315006256
818,16,0.28484416007995605
819,32,0.18891660869121552
820,16,0.2833217680454254
821,32,0.18688571453094482
822,16,0.32602328062057495
823,32,0.2708195149898529
824,16,0.2764101028442383
825,32,0.3099874258041382
826,16,0.3374706506729126
827,32,0.24264898896217346
828,16,0.29909372329711914
829,32,0.21317432820796967
830,16,0.3121694028377533
831,32,0.22749638557434082
832,16,0.2915351092815399
833,32,0.18281328678131104
834,16,0.31198081374168396
835,32,0.19909796118736267
836,16,0.31684502959251404
837,32,0.16244789958000183
838,16,0.3170011341571808
839,32,0.21579402685165405
840,16,0.2528558671474457
841,32,0.15853925049304962
842,16,0.31238114833831787
843,32,0.18001821637153625
844,16,0.3497752547264099
845,32,0.23167705535888672
846,16,0.24988922476768494
847,32,0.2448727786540985
848,16,0.30903205275535583
849,32,0.2740151286125183
850,16,0.32881224155426025
851,32,0.23838679492473602
852,16,0.2682150602340698
853,32,0.1904952973127365
854,16,0.3385518491268158
855,32,0.26336202025413513
856,16,0.28253769874572754
857,32,0.24343076348304749
858,16,0.2606543302536011
859,32,0.22512027621269226
860,16,0.31788134574890137
861,32,0.20384597778320312
862,16,0.24835845828056335
863,32,0.2368861436843872
864,16,0.2601473331451416
865,32,0.2977285385131836
866,16,0.2858431935310364
867,32,0.2524828612804413
868,16,0.27970370650291443
869,32,0.19827477633953094
870,16,0.3291246294975281
871,32,0.1818138062953949
872,16,0.3092360198497772
873,32,0.2301882952451706
874,16,0.28050997853279114
875,32,0.3126078248023987
876,16,0.24820181727409363
877,32,0.18374954164028168
878,16,0.3343163728713989
879,32,0.25014716386795044
880,16,0.3421749770641327
881,32,0.27473509311676025
882,16,0.2361726015806198
883,32,0.27100086212158203
884,16,0.2910778522491455
885,32,0.20338737964630127
886,16,0.2734419107437134
887,32,0.24021288752555847
888,16,0.27586889266967773
889,32,0.3804953098297119
890,16,0.28468620777130127
891,32,0.1994728296995163
892,16,0.3164036273956299
893,32,0.22151915729045868
894,16,0.34029242396354675
895,32,0.23607227206230164
896,16,0.3308233618736267
897,32,0.18304678797721863
898,16,0.32912835478782654
899,32,0.25676846504211426
900,16,0.3139209449291229
901,32,0.26613348722457886
902,16,0.29885411262512207
903,32,0.28185850381851196
904,16,0.2885870635509491
905,32,0.21249596774578094
906,16,0.24861592054367065
907,32,0.23589932918548584
908,16,0.2731602191925049
909,32,0.27136683464050293
910,16,0.33248159289360046
911,32,0.17104387283325195
912,16,0.295085608959198
913,32,0.2698950171470642
914,16,0.26064619421958923
915,32,0.35264551639556885
916,16,0.2841723561286926
917,32,0.20067082345485687
918,16,0.2793404459953308
919,32,0.33853763341903687
920,16,0.26983392238616943
921,32,0.16960939764976501
922,16,0.24714849889278412
923,32,0.2562673091888428
924,16,0.292341411113739
925,32,0.16286709904670715
926,16,0.34507322311401367
927,32,0.18325409293174744
928,16,0.2848546504974365
929,32,0.2161039561033249
930,16,0.2302405834197998
931,32,0.14628493785858154
932,16,0.3154856562614441
933,32,0.2780207395553589
934,16,0.2925768792629242
935,32,0.15017348527908325
936,16,0.36192142963409424
937,32,0.2505631148815155
938,16,0.2718164622783661
939,32,0.2351401299238205
940,16,0.31281179189682007
941,32,0.2216339111328125
942,16,0.3136317729949951
943,32,0.3122696876525879
944,16,0.2830292582511902
945,32,0.19459973275661469
946,16,0.2559603452682495
947,32,0.29711973667144775
948,16,0.31144917011260986
949,32,0.20370113849639893
950,16,0.31583482027053833
951,32,0.2504527270793915
952,16,0.25788575410842896
953,32,0.1972825825214386
954,16,0.2878834307193756
955,32,0.19238576292991638
956,16,0.31799033284187317
957,32,0.2556905746459961
958,16,0.33078110218048096
959,32,0.1758851408958435
960,16,0.299580454826355
961,32,0.20058771967887878
962,16,0.28607624769210815
963,32,0.24735158681869507
964,16,0.28030890226364136
965,32,0.22820553183555603
966,16,0.285990834236145
967,32,0.19738799333572388
968,16,0.2654983103275299
969,32,0.21634873747825623
970,16,0.3100307583808899
971,32,0.20566824078559875
972,16,0.30751168727874756
973,32,0.2636648714542389
974,16,0.21517877280712128
975,32,0.23328307271003723
976,16,0.28779128193855286
977,32,0.17032524943351746
978,16,0.25235408544540405
979,32,0.20216219127178192
980,16,0.28364095091819763
981,32,0.24563907086849213
982,16,0.3152366876602173
983,32,0.23125195503234863
984,16,0.2710050642490387
985,32,0.2506684958934784
986,16,0.28877076506614685
987,32,0.21117308735847473
988,16,0.2541763186454773
989,32,0.2520850896835327
990,16,0.301629900932312
991,32,0.24076953530311584
992,16,0.24908515810966492
993,32,0.25254687666893005
994,16,0.36326366662979126
995,32,0.10730614513158798
996,16,0.2905315160751343
997,32,0.20039916038513184
998,16,0.2844250202178955
999,32,0.18273508548736572
1000,16,0.2986372709274292
1001,32,0.1558207869529724
1002,16,0.3088802099227905
1003,32,0.2234717607498169
1004,16,0.28690025210380554
1005,32,0.17503318190574646
1006,16,0.3232690989971161
1007,32,0.24475714564323425
1008,16,0.2555333077907562
1009,32,0.1874864548444748
1010,16,0.30820512771606445
1011,32,0.19565734267234802
1012,16,0.28485310077667236
1013,32,0.23543322086334229
1014,16,0.24868232011795044
1015,32,0.2660638988018036
1016,16,0.2924681305885315
1017,32,0.28384169936180115
1018,16,0.31010502576828003
1019,32,0.3228414058685303
1020,16,0.2884131669998169
1021,32,0.22536370158195496
1022,16,0.28674906492233276
1023,32,0.21551468968391418
1024,16,0.31099241971969604
1025,32,0.125533789396286
1026,16,0.30771103501319885
1027,32,0.216074138879776
1028,16,0.32679229974746704
1029,32,0.16784781217575073
1030,16,0.30575692653656006
1031,32,0.22502116858959198
1032,16,0.3395662307739258
1033,32,0.23519062995910645
1034,16,0.2801592946052551
1035,32,0.21130061149597168
1036,16,0.29195696115493774
1037,32,0.2671670913696289
1038,16,0.3196083605289459
1039,32,0.25187310576438904
1040,16,0.31311291456222534
1041,32,0.20420722663402557
1042,16,0.22455891966819763
1043,32,0.17128007113933563
1044,16,0.31765666604042053
1045,32,0.2188761681318283
1046,16,0.2991456985473633
1047,32,0.19672100245952606
1048,16,0.2964410185813904
1049,32,0.21078592538833618
1050,16,0.3148939907550812
1051,32,0.12746790051460266
1052,16,0.306889146566391
1053,32,0.24284827709197998
1054,16,0.30655452609062195
1055,32,0.2560318410396576
1056,16,0.29298990964889526
1057,32,0.17632488906383514
1058,16,0.28574296832084656
1059,32,0.16541698575019836
1060,16,0.2701793313026428
1061,32,0.23551210761070251
1062,16,0.2688504159450531
1063,32,0.15385951101779938
1064,16,0.2528897225856781
1065,32,0.11987309157848358
1066,16,0.2992182970046997
1067,32,0.18253588676452637
1068,16,0.3275221288204193
1069,32,0.28207510709762573
1070,16,0.3042233884334564
1071,32,0.2377910614013672
1072,16,0.23660705983638763
