step,res,loss
553,32,0.3847946524620056
554,16,0.37570393085479736
555,32,0.2950768768787384
556,16,0.3439909815788269
557,32,0.30674993991851807
558,16,0.38151514530181885
559,32,0.2575993835926056
560,16,0.3011209964752197
561,32,0.3299073576927185
562,16,0.3229743242263794
563,32,0.2665088474750519
564,16,0.35740357637405396
565,32,0.3106749355792999
566,16,0.3740192949771881
567,32,0.33246147632598877
568,16,0.3629938066005707
569,32,0.4590364992618561
570,16,0.361714243888855
571,32,0.4037662744522095
572,16,0.33191120624542236
573,32,0.3093236982822418
574,16,0.32692277431488037
575,32,0.27601709961891174
576,16,0.3722172677516937
577,32,0.24764232337474823
578,16,0.41050320863723755
579,32,0.3725552558898926
580,16,0.3717542290687561
581,32,0.3206257224082947
582,16,0.3760542869567871
583,32,0.3375043570995331
584,16,0.4179104268550873
585,32,0.3692361116409302
586,16,0.32324910163879395
587,32,0.2654638886451721
588,16,0.3890635669231415
589,32,0.31875675916671753
590,16,0.3454531133174896
591,32,0.34986791014671326
592,16,0.3701280653476715
593,32,0.3158141076564789
594,16,0.42060235142707825
595,32,0.2784275412559509
596,16,0.3242349922657013
597,32,0.33144301176071167
598,16,0.3753952383995056
599,32,0.3404442369937897
600,16,0.3577367663383484
601,32,0.35235872864723206
602,16,0.31006184220314026
603,32,0.25509291887283325
604,16,0.34828394651412964
605,32,0.32441025972366333
606,16,0.38354355096817017
607,32,0.31547364592552185
608,16,0.3675149083137512
609,32,0.2690061628818512
610,16,0.35493406653404236
611,32,0.27785611152648926
612,16,0.3548309803009033
613,32,0.29934796690940857
614,16,0.33914923667907715
615,32,0.31586048007011414
616,16,0.254898339509964
617,32,0.24737685918807983
618,16,0.3775634169578552
619,32,0.20938721299171448
620,16,0.3542877733707428
621,32,0.23642519116401672
622,16,0.3415183424949646
623,32,0.2764730155467987
624,16,0.33323004841804504
625,32,0.2890700101852417
626,16,0.3465679883956909
627,32,0.3067679703235626
628,16,0.34119781851768494
629,32,0.26728811860084534
630,16,0.3510229289531708
631,32,0.28792208433151245
632,16,0.3542273938655853
633,32,0.23715873062610626
634,16,0.3431365489959717
635,32,0.3289792835712433
636,16,0.3880027234554291
637,32,0.35162654519081116
638,16,0.35891449451446533
639,32,0.2096862941980362
640,16,0.40253162384033203
641,32,0.2889702618122101
642,16,0.35581010580062866
643,32,0.23948468267917633
644,16,0.378813236951828
645,32,0.2287813276052475
646,16,0.35293328762054443
647,32,0.2696588337421417
648,16,0.32664525508880615
649,32,0.2950131297111511
650,16,0.33482983708381653
651,32,0.17725130915641785
652,16,0.3436650335788727
653,32,0.2538453936576843
654,16,0.3399941921234131
655,32,0.31515294313430786
656,16,0.3554377257823944
657,32,0.2958867847919464
658,16,0.30034542083740234
659,32,0.3032322824001312
660,16,0.36303314566612244
661,32,0.19079850614070892
662,16,0.3620515465736389
663,32,0.3292372524738312
664,16,0.2985297739505768
665,32,0.3260326087474823
666,16,0.3072930872440338
667,32,0.31966453790664673
668,16,0.34350574016571045
669,32,0.3281710743904114
670,16,0.3763900399208069
671,32,0.2213253676891327
672,16,0.31353235244750977
673,32,0.30544230341911316
674,16,0.3833845555782318
675,32,0.23351988196372986
676,16,0.3240484297275543
677,32,0.2753966450691223
678,16,0.34578701853752136
679,32,0.20861881971359253
680,16,0.3379700481891632
681,32,0.25731879472732544
682,16,0.32631751894950867
683,32,0.26600658893585205
684,16,0.3616114556789398
685,32,0.3319063186645508
686,16,0.3619101941585541
687,32,0.33005350828170776
688,16,0.342541366815567
689,32,0.2977035939693451
690,16,0.36914172768592834
691,32,0.4461406469345093
692,16,0.3581734299659729
693,32,0.3047863245010376
694,16,0.35553178191185
695,32,0.3852841258049011
696,16,0.31196877360343933
697,32,0.2564147710800171
698,16,0.34639689326286316
699,32,0.32656148076057434
700,16,0.3132435083389282
701,32,0.3384436070919037
702,16,0.34608927369117737
703,32,0.28907305002212524
704,16,0.3441843092441559
705,32,0.22868463397026062
706,16,0.33872872591018677
707,32,0.3035115599632263
708,16,0.36753368377685547
709,32,0.2907736301422119
710,16,0.2881619334220886
711,32,0.2129257321357727
712,16,0.34502556920051575
713,32,0.28584909439086914
714,16,0.30658844113349915
715,32,0.34324440360069275
716,16,0.36624231934547424
717,32,0.3866581618785858
718,16,0.2956900894641876
719,32,0.3035217821598053
720,16,0.3321915566921234
721,32,0.19483371078968048
722,16,0.3370610773563385
723,32,0.227643221616745
724,16,0.31114670634269714
725,32,0.306799054145813
726,16,0.3194732367992401
727,32,0.34309735894203186
728,16,0.3123105764389038
729,32,0.24102310836315155
730,16,0.3200434744358063
731,32,0.23841820657253265
732,16,0.36125606298446655
733,32,0.30680274963378906
734,16,0.29703834652900696
735,32,0.255725622177124
736,16,0.2898600101470947
737,32,0.2354154735803604
738,16,0.3182763457298279
739,32,0.35833999514579773
740,16,0.3431944251060486
741,32,0.26298025250434875
742,16,0.33175551891326904
743,32,0.33566170930862427
744,16,0.3378913998603821
745,32,0.2817011773586273
746,16,0.36687836050987244
747,32,0.21688133478164673
748,16,0.3338102102279663
749,32,0.2670764625072479
750,16,0.351306289434433
751,32,0.36741167306900024
752,16,0.31658586859703064
753,32,0.25122857093811035
754,16,0.36214274168014526
755,32,0.21467390656471252
756,16,0.2748010456562042
757,32,0.25416234135627747
758,16,0.324575811624527
759,32,0.2576686441898346
760,16,0.33636850118637085
761,32,0.2185676395893097
762,16,0.3340989053249359
763,32,0.24933989346027374
764,16,0.2969241738319397
765,32,0.3961878716945648
766,16,0.3364827036857605
767,32,0.3052542209625244
768,16,0.34428316354751587
769,32,0.4074852764606476
770,16,0.3150305449962616
771,32,0.310647189617157
772,16,0.34741050004959106
773,32,0.23154005408287048
774,16,0.32456299662590027
775,32,0.2879636883735657
776,16,0.32918089628219604
777,32,0.33851733803749084
778,16,0.35024476051330566
779,32,0.2375640869140625
780,16,0.352823942899704
781,32,0.2135653793811798
782,16,0.2987358272075653
783,32,0.2477591335773468
784,16,0.3752237856388092
785,32,0.29840144515037537
786,16,0.323032408952713
787,32,0.2185383141040802
788,16,0.28853484988212585
789,32,0.27457499504089355
790,16,0.3570927679538727
791,32,0.2525947093963623
792,16,0.3423417806625366
793,32,0.3484286069869995
794,16,0.296432763338089
795,32,0.2904968559741974
796,16,0.28247612714767456
797,32,0.2853868007659912
798,16,0.31472405791282654
799,32,0.317512184381485
800,16,0.36870142817497253
801,32,0.2566392421722412
802,16,0.3966505825519562
803,32,0.26949191093444824
804,16,0.29329797625541687
805,32,0.30074015259742737
806,16,0.3287765681743622
807,32,0.2536424696445465
808,16,0.355275422334671
809,32,0.2438967525959015
810,16,0.3152559697628021
811,32,0.20726196467876434
812,16,0.34941667318344116
813,32,0.2635502815246582
814,16,0.3371656537055969
815,32,0.19404089450836182
816,16,0.3287199139595032
817,32,0.3047567903995514
818,16,0.3709375560283661
819,32,0.24131859838962555
820,16,0.2790483832359314
821,32,0.2932531535625458
822,16,0.30625471472740173
823,32,0.21412067115306854
824,16,0.3301634192466736
825,32,0.2918199598789215
826,16,0.34585681557655334
827,32,0.2672608494758606
828,16,0.29190024733543396
829,32,0.2813435196876526
830,16,0.3473728895187378
831,32,0.336410790681839
832,16,0.2877439856529236
833,32,0.31825506687164307
834,16,0.32393985986709595
835,32,0.2935043275356293
836,16,0.34292641282081604
837,32,0.21838496625423431
838,16,0.3162999451160431
839,32,0.34555333852767944
840,16,0.34062156081199646
841,32,0.22406023740768433
842,16,0.32581931352615356
843,32,0.25206878781318665
844,16,0.34117159247398376
845,32,0.20473729074001312
846,16,0.33504819869995117
847,32,0.34215790033340454
848,16,0.2898922562599182
849,32,0.22823379933834076
850,16,0.3163484036922455
851,32,0.24399679899215698
852,16,0.2754332721233368
853,32,0.24011005461215973
854,16,0.31763094663619995
855,32,0.2811233401298523
856,16,0.3105356693267822
857,32,0.3891470730304718
858,16,0.296485036611557
859,32,0.23504066467285156
860,16,0.3204607665538788
861,32,0.2432100772857666
862,16,0.3404078483581543
863,32,0.27440381050109863
864,16,0.3381715714931488
865,32,0.31058967113494873
866,16,0.3075571358203888
867,32,0.29879799485206604
868,16,0.31564390659332275
869,32,0.29294297099113464
870,16,0.32480546832084656
871,32,0.24820204079151154
872,16,0.33835822343826294
873,32,0.25834307074546814
874,16,0.3137308359146118
875,32,0.3063417673110962
876,16,0.30577442049980164
877,32,0.23529011011123657
878,16,0.28656435012817383
879,32,0.36140406131744385
880,16,0.35366860032081604
881,32,0.29438847303390503
882,16,0.3209021985530853
883,32,0.2072943150997162
884,16,0.3551962077617645
885,32,0.25710612535476685
886,16,0.37719884514808655
887,32,0.23833879828453064
888,16,0.3155129849910736
889,32,0.2542422115802765
890,16,0.3280094265937805
891,32,0.1999167650938034
892,16,0.3539215922355652
893,32,0.2784143090248108
894,16,0.38592231273651123
895,32,0.29130977392196655
